default_quantity,dosage,drug_id,form_name,slug
45,40mg,33776,tablet,methadone
90.0,10mg,8823,tablet,methadone
120.0,5mg-5ml,7170,oral-solution,methadone
300.0,10mg-5ml,7221,oral-solution,methadone
1.0,10ml-of-0.3%25,35371,eye-dropper,ciloxan
1.0,2.5ml-of-0.3%25,35373,eye-dropper,ciloxan
1.0,5ml-of-0.3%25,35372,eye-dropper,ciloxan
1.0,15g-of-0.77%25,34491,tube-of-cream,ciclopirox
1.0,60ml-of-0.77%25,35310,bottle-of-topical-suspension,ciclopirox
1.0,6.6ml-of-8%25,34501,bottle-of-topical-solution,ciclopirox
1.0,120ml-of-1%25,34506,bottle-of-shampoo,ciclopirox
1.0,45g-of-0.77%25,34494,tube-of-gel,ciclopirox
1.0,30g-of-0.77%25,34496,tube-of-gel,ciclopirox
1.0,30ml-of-0.77%25,35311,bottle-of-topical-suspension,ciclopirox
1.0,30g-of-0.77%25,34493,tube-of-cream,ciclopirox
1.0,90g-of-0.77%25,34492,tube-of-cream,ciclopirox
1.0,100g-of-0.77%25,34495,tube-of-gel,ciclopirox
60.0,1000mg,8478,tablet,keppra
90.0,250mg,4884,tablet,keppra
60.0,500mg,1528,tablet,keppra
60.0,750mg,4885,tablet,keppra
300.0,100mg-ml,31920,oral-solution,keppra
1.0,30ml-of-1000mcg-ml,43553,vial,hydroxocobalamin
90.0,25mg,4434,tablet,tenuate
30.0,75mg,31414,tablet,tenuate
90.0,50mg,3824,tablet,precose
90.0,100mg,7774,tablet,precose
90.0,25mg,3823,tablet,precose
1.0,30ml-of-137mcg-spray,7932,nasal-spray,astelin
1.0,18-applicators-of-10mcg,44048,dose-pack,yuvafem
8.0,10mcg,42903,insert,yuvafem
8,10mcg,42535,tablet,yuvafem
1.0,8-applicators-of-10mcg,43413,dose-pack,yuvafem
3.0,1ml-of-1000mcg-ml,31318,vial,vibisone
1.0,10ml-of-1000mcg-ml,31320,vial,vibisone
1.0,30ml-of-1000mcg-ml,21635,vial,vibisone
90.0,10mg,56,tablet,lioresal
90.0,20mg,4025,tablet,lioresal
30.0,324mg,42491,tablet,ferrous-gluconate
1.0,30ml-of-137mcg-spray,7932,nasal-spray,astepro
1.0,30ml-of-205.5mcg-spray,40744,nasal-spray,astepro
60.0,80mg,728,tablet,sorine
60.0,240mg,5446,tablet,sorine
180.0,160mg,5445,tablet,sorine
60.0,120mg,729,tablet,sorine
90.0,300mg,23687,tablet,quinora
90.0,200mg,23686,tablet,quinora
1.0,50ml-of-100mg-5ml,40957,bottle-of-oral-suspension,cefixime
1.0,50ml-of-200mg-5ml,40959,bottle-of-oral-suspension,cefixime
1.0,75ml-of-200mg-5ml,40960,bottle-of-oral-suspension,cefixime
1.0,400mg,43501,capsule,cefixime
30.0,20mg,8384,tablet,haloperidol
30.0,2mg,251,tablet,haloperidol
30.0,5mg,252,tablet,haloperidol
1.0,1ml-of-50mg-ml,8382,vial,haloperidol
10,1ml-of-5mg-ml,33419,vial,haloperidol
1.0,5ml-of-100mg-ml,8380,vial,haloperidol
1.0,5ml-of-50mg-ml,33685,vial,haloperidol
1.0,1-ml-of-100mg-ml,43334,ampule,haloperidol
1.0,1-ml-of-50mg-ml,43333,ampule,haloperidol
1.0,120ml-of-2mg-ml,35801,dropper,haloperidol
1.0,15ml-of-2mg-ml,35802,dropper,haloperidol
5,1ml-of-5mg-ml,44261,syringe,haloperidol
60.0,0.5mg,249,tablet,haloperidol
30.0,10mg,8383,tablet,haloperidol
30.0,1mg,250,tablet,haloperidol
1.0,10ml-of-5mg-ml,36147,vial,haloperidol
1.0,1ml-of-100mg-ml,33684,vial,haloperidol
90.0,50mg-0.5mg,30122,tablet,talwin-nx
30.0,325mg,30936,tablet,aspirin
30.0,81mg,30935,chewable-tablet,aspirin
30.0,81mg,1159,tablet,aspirin
60.0,500mg-0.5mg,31289,tablet,colbenemid
30.0,25mg,1396,tablet,losartan
90.0,50mg,30016,tablet,losartan
90.0,100mg,28467,tablet,losartan
42.0,250mg,30115,capsule,paromomycin
120.0,10mg-100mg-5ml,36726,oral-solution,virtussin-ac
120.0,10mg-100mg-5ml,41204,oral-solution,virtussin-ac
120.0,10mg-100mg-5ml,37582,oral-solution,virtussin-ac
120.0,10mg-100mg-5ml,36729,oral-solution,virtussin-ac
25.0,4ml-of-20%25-nebulizer-solution,30764,vial,acetadote
25.0,4ml-of-10%25-nebulizer-solution,30763,vial,acetadote
1.0,30ml-of-20%25-nebulizer-solution,33687,vial,acetadote
3.0,30ml-of-20%25-injection-solution,41835,vial,acetadote
1.0,30ml-of-10%25-nebulizer-solution,30762,vial,acetadote
3.0,10ml-of-20%25-nebulizer-solution,30761,vial,acetadote
3.0,10ml-of-10%25-nebulizer-solution,30760,vial,acetadote
1.0,28-tablets-of-0.35mg,36262,package,nora-be
1.0,28-tablets-of-0.35mg,6763,package,nora-be
1.0,28-tablets-of-0.35mg,40683,package,nora-be
1.0,28-tablets-of-0.35mg,34098,package,nora-be
3.0,28-tablets-of-0.35mg,8579,package,nora-be
30.0,75mg,359,capsule,ketoprofen
60.0,50mg,358,capsule,ketoprofen
60.0,250mg,5134,tablet,serzone
60.0,200mg,5133,tablet,serzone
60.0,150mg,13238,tablet,serzone
60.0,100mg,30087,tablet,serzone
30.0,50mg,30088,tablet,serzone
90.0,1mg,38667,tablet,prandin
90.0,2mg,38668,tablet,prandin
90.0,0.5mg,38997,tablet,prandin
30.0,40mg,1586,tablet,protonix
30.0,20mg,3571,tablet,protonix
1.0,15ml-of-54mg-14mg-ml,35357,ear-dropper,auroguard
60.0,25mg,22866,tablet,neptazane
60.0,50mg,8193,tablet,neptazane
60.0,250mg-15mg,30039,tablet,aldoril
30.0,250mg-25mg,30040,tablet,aldoril
120.0,6.25mg-15mg-5ml,33550,syrup,pherazine-dm
473.0,10g-15ml,33080,oral-solution,generlac
473.0,10g-15ml,7369,oral-solution,generlac
1.0,10ml-of-28.5%25,42528,applicator,salacyn
1.0,400g-of-6%25,34995,bottle-of-cream,salacyn
1.0,414ml-of-6%25,34996,bottle-of-lotion,salacyn
90.0,5mg-2.5mg,8655,capsule,librax
1.0,91-tablets,29778,package,daysee
1.0,91-tablets,42735,package,daysee
1.0,91-tablets,37834,package,daysee
1.0,91-tablets,33604,package,daysee
1.0,91-tablets,40805,package,daysee
1.0,60g-of-0.05%25,34593,tube-of-cream,desowen
1.0,15g-of-0.05%25,34592,tube-of-cream,desowen
1.0,59ml-of-0.05%25,35896,bottle-of-lotion,desowen
1.0,118ml-of-0.05%25,35895,bottle-of-lotion,desowen
1.0,60g-of-0.05%25,34595,tube-of-ointment,desowen
1.0,15g-of-0.05%25,34594,tube-of-ointment,desowen
30.0,400mg,30204,tablet,uniphyl
60.0,300mg,13163,tablet,uniphyl
60.0,200mg,30203,tablet,uniphyl
60.0,100mg,13160,tablet,uniphyl
30.0,600mg,30205,tablet,uniphyl
60.0,450mg,32747,tablet,uniphyl
90.0,8mg,42456,tablet,lomaira
40.0,250mg,27622,tablet,keftab
20.0,750mg,40127,capsule,keftab
40.0,500mg,40,capsule,keftab
28.0,250mg,39,capsule,keftab
1.0,200ml-of-250mg-5ml,36623,bottle-of-oral-suspension,keftab
1.0,200ml-of-125mg-5ml,36621,bottle-of-oral-suspension,keftab
1.0,100ml-of-250mg-5ml,36624,bottle-of-oral-suspension,keftab
1.0,100ml-of-125mg-5ml,36622,bottle-of-oral-suspension,keftab
20.0,500mg,33879,tablet,keftab
30.0,2mg,1176,capsule,loperamide
1.0,45g-of-0.1%25,34755,tube-of-cream,locoid
1.0,15g-of-0.1%25,34756,tube-of-ointment,locoid
1.0,45g-of-0.1%25,34757,tube-of-ointment,locoid
1.0,20ml-of-0.1%25,36152,bottle-of-topical-solution,locoid
1.0,60ml-of-0.1%25,34758,bottle-of-topical-solution,locoid
1.0,15g-of-0.1%25,34754,tube-of-cream,locoid
50.0,5mg-5ml,34032,oral-solution,pediapred
1.0,2.5ml-of-0.03%25,35500,eye-dropper,ocufen
7.0,2.5mg,37600,orally-disintegrating-tab,clarinex
90.0,5mg,37601,orally-disintegrating-tab,clarinex
30.0,5mg,36411,tablet,clarinex
30.0,40mg,44129,tablet,febuxostat
30.0,80mg,44130,tablet,febuxostat
90.0,5mg,29822,tablet,bisoprolol
30.0,10mg,29821,tablet,bisoprolol
60.0,10mg,7544,capsule,loxitane
30.0,5mg,7546,capsule,loxitane
30.0,50mg,22753,capsule,loxitane
30.0,25mg,7326,capsule,loxitane
1.0,255g-of-45%25,39843,tube-of-cream,urea
1.0,198.4g-of-40%25,35917,tube-of-cream,urea
1.0,142g-of-50%25,39844,tube-of-cream,urea
1.0,142g-of-47%25,43429,tube-of-cream,urea
1,150g-of-35%25,41082,can-of-foam,urea
1,236.6ml-of-40%25,35919,bottle-of-lotion,urea
1.0,28ml-of-45%25,35918,bottle-of-gel,urea
1,15ml-of-40%25,35920,bottle-of-gel,urea
1.0,85g-of-40%25,43555,bottle-of-cream,urea
1.0,28.35g-of-40%25,35916,bottle-of-cream,urea
1.0,227g-of-41%25,43546,bottle-of-cream,urea
1.0,227g-of-39%25,37574,bottle-of-cream,urea
1.0,198.4g-of-40%25,43554,bottle-of-cream,urea
1,283.5g-of-50%25,37577,tube-of-topical-emulsion,urea
1.0,85g-of-10%25,43686,tube-of-cream,urea
255,255g-of-50%25,43400,tube-of-cream,urea
1.0,10ml-of-2%25,35488,eye-dropper,trusopt
10.0,10ml-of-500mg,35857,vial,vancomycin
1,20ml-of-1g,34129,vial,vancomycin
1,20ml-of-750mg,43336,vial,vancomycin
12.0,30ml-of-1.25g,43337,vial,vancomycin
1,30ml-of-1.5g,43338,vial,vancomycin
40,5ml-of-250mg,43335,vial,vancomycin
150.0,150ml-of-250mg-5ml,44328,bottle-of-oral-solution,vancomycin
300.0,300ml-of-250mg-5ml,44329,bottle-of-oral-solution,vancomycin
80.0,80ml-of-250mg-5ml,44327,bottle-of-oral-solution,vancomycin
40.0,125mg,34116,capsule,vancomycin
40.0,250mg,34117,capsule,vancomycin
1.0,100mg-5ml,37932,bottle-of-oral-suspension,children-s-ibuprofen
60.0,150mg,21837,capsule,disopyramide
90.0,100mg,21836,capsule,disopyramide
30.0,50mg,40315,capsule,topiramate-er
30.0,100mg,40316,capsule,topiramate-er
30.0,150mg,40317,capsule,topiramate-er
30.0,200mg,40318,capsule,topiramate-er
30.0,25mg,40314,capsule,topiramate-er
2.0,15ml-of-10mg-ml,33736,vial,carboplatin
1.0,60ml-of-10mg-ml,33738,vial,carboplatin
1.0,5ml-of-10mg-ml,33735,vial,carboplatin
2.0,45ml-of-10mg-ml,33737,vial,carboplatin
1.0,28-tablets-of-0.05mg-0.5mg,23228,package,ogestrel
1,20ml-of-10mg-ml,43805,vial,remodulin
3.0,20ml-of-5mg-ml,43804,vial,remodulin
3.0,20ml-of-2.5mg-ml,43803,vial,remodulin
3.0,20ml-of-1mg-ml,43802,vial,remodulin
1,10ml-of-50mg-ml,34390,vial,atarax
30.0,50mg,29980,tablet,atarax
30.0,25mg,29979,tablet,atarax
30.0,10mg,29978,tablet,atarax
120.0,10mg-5ml,36665,syrup,atarax
473,10mg-5ml,339,oral-solution,atarax
5,2ml-of-50mg-ml,34391,vial,atarax
1,1ml-of-50mg-ml,31805,vial,atarax
12.0,1ml-of-25mg-ml,36153,vial,atarax
60.0,12-hour,31187,tablet,cetirizine-pseudoephedrine
1,25mg,38571,tablet,rimadyl
1,100mg,38567,tablet,rimadyl
1,75mg,40836,chewable-tablet,rimadyl
1,25mg,40835,chewable-tablet,rimadyl
1,100mg,40837,chewable-tablet,rimadyl
1,75mg,38575,tablet,rimadyl
1.0,60ml-of-2.5mg-0.025mg-5ml,39831,bottle-of-oral-solution,lonox
30.0,2.5mg-0.025mg,27905,tablet,lonox
90.0,2.5mg,185,tablet,indapamide
90.0,1.25mg,184,tablet,indapamide
30.0,25mg-of-1%25,40729,packet,androgel
1.0,88g-of-1.62%25,43564,gel-pump,androgel
1.0,88g-of-1%25,40728,gel-pump,androgel
30.0,50mg-of-1%25,40730,packet,androgel
1.0,10ml-of-10%25-0.23%25,35600,eye-dropper,sulfacetamide-prednisolone-sodium-phosphate
1.0,5ml-of-10%25-0.23%25,35599,eye-dropper,sulfacetamide-prednisolone-sodium-phosphate
25.0,3ml-of-0.63mg-3ml,35123,vial,albuterol
60.0,0.5ml-of-2.5mg-0.5ml,35130,vial,albuterol
60.0,4mg,73,tablet,albuterol
30.0,2mg,72,tablet,albuterol
120.0,2mg-5ml,30811,syrup,albuterol
1.0,8.5g-of-90mcg,43685,hfa-inhaler,albuterol
1.0,6.7g-of-90mcg,43829,hfa-inhaler,albuterol
1.0,18g-of-90mcg,43681,hfa-inhaler,albuterol
1.0,20ml-of-5mg-ml,35132,bottle-of-inhalation-solution,albuterol
25.0,3ml-of-1.25mg-3ml,35129,vial,albuterol
25.0,3ml-of-2.5mg-3ml,35126,vial,albuterol
1.0,60g-of-1%25,42182,tube-of-cream,oxiconazole
1.0,30g-of-1%25,42181,tube-of-cream,oxiconazole
1.0,90g-of-1%25,42183,tube-of-cream,oxiconazole
1.0,120ml-of-0.9%25,39564,bottle-of-topical-suspension,natroba
1.0,3-tablets-of-150mg,39457,dose-pack,ibandronate
1.0,1-tablet-of-150mg,39456,dose-pack,ibandronate
60.0,7.5mg,4106,tablet,buspirone
60.0,5mg,234,tablet,buspirone
60.0,30mg,4104,tablet,buspirone
60.0,15mg,798,tablet,buspirone
60.0,10mg,235,tablet,buspirone
1.0,60ml-of-0.1%25,34488,bottle-of-lotion,valisone
1.0,100g-of-0.12%25,37602,can-of-foam,valisone
1.0,50g-of-0.12%25,37603,can-of-foam,valisone
1.0,15g-of-0.1%25,34485,tube-of-cream,valisone
1.0,45g-of-0.1%25,34484,tube-of-cream,valisone
1.0,15g-of-0.1%25,34487,tube-of-ointment,valisone
1.0,45g-of-0.1%25,34486,tube-of-ointment,valisone
120.0,10mg-8mg-5ml,31784,oral-suspension,hydrocodone-chlorpheniramine
4.0,5ml-of-2mg-ml,35784,vial,adriamycin
2.0,25ml-of-2mg-ml,35785,vial,adriamycin
4.0,10ml-of-2mg-ml,34132,vial,adriamycin
30.0,10meq,32403,capsule,klor-con
30.0,8meq,7228,tablet,klor-con
30.0,8meq,28898,capsule,klor-con
30.0,10meq,7227,tablet,klor-con
30.0,20meq,28899,tablet,klor-con
60.0,4mg,5246,tablet,perphenazine
30.0,8mg,5247,tablet,perphenazine
30.0,16mg,8157,tablet,perphenazine
30.0,2mg,8156,tablet,perphenazine
60.0,300mg,29842,capsule,carbatrol
60.0,100mg,42085,tablet,carbatrol
60.0,200mg,4141,tablet,carbatrol
60.0,400mg,4142,tablet,carbatrol
60.0,200mg,29841,capsule,carbatrol
60.0,100mg,29840,capsule,carbatrol
60.0,500mg,96,tablet,metformin
60.0,850mg,97,tablet,metformin
180.0,1000mg,33086,tablet,metformin
4.0,50ml-of-1g,43868,vial,gemcitabine
2.0,25ml-of-1g,31711,vial,gemcitabine
6.0,10ml-of-200mg,43867,vial,gemcitabine
60.0,12mg,29947,tablet,razadyne
1.0,100ml-of-4mg-ml,44289,bottle-of-oral-solution,razadyne
60.0,8mg,29949,tablet,razadyne
60.0,4mg,22206,tablet,razadyne
30.0,1mg,1312,tablet,arimidex
90.0,1mg,21981,tablet,ergoloid-mesylates
2.0,5ml-of-50mg-ml,43887,syringe,fulvestrant
60.0,324mg,8164,tablet,quinatime
84.0,20mg-1100mg,42358,capsule,zegerid-otc
30.0,50mg,262,tablet,desyrel
30.0,100mg,263,tablet,desyrel
30.0,150mg,264,tablet,desyrel
30.0,300mg,8184,tablet,desyrel
1.0,91-tablets,34110,package,amethia-lo
1.0,91-tablets,41083,package,amethia-lo
1,100ml-of-7.5mg-5ml,26131,bottle-of-oral-suspension,mobic
30.0,15mg,69,tablet,mobic
30.0,7.5mg,68,tablet,mobic
60.0,75mg,30064,tablet,dynacin
30.0,100mg,30061,tablet,dynacin
30.0,50mg,30062,tablet,dynacin
30.0,2.5mg,4602,tablet,letrozole
30.0,600mg,65,tablet,ibuprofen
30.0,800mg,66,tablet,ibuprofen
1.0,118ml-of-100mg-5ml,37771,bottle-of-oral-suspension,ibuprofen
1.0,120ml-of-100mg-5ml,43120,bottle-of-oral-suspension,ibuprofen
1.0,473ml-of-100mg-5ml,37772,bottle-of-oral-suspension,ibuprofen
30.0,400mg,12969,tablet,ibuprofen
30.0,1.3%25,43985,patch,diclofenac-epolamine
1.0,9-tablets-of-2.5mg,36097,dose-pack,naratriptan
9.0,1mg,42917,tablet,naratriptan
9.0,2.5mg,42918,tablet,naratriptan
1.0,9-tablets-of-1mg,36096,dose-pack,naratriptan
60.0,500mg,4438,tablet,diflunisal
30.0,8mg,43579,capsule,rapaflo
30.0,4mg,43578,capsule,rapaflo
60.0,220mg,38715,capsule,aleve
100.0,220mg,7005,tablet,aleve
1.0,30ml-of-0.625mg-ml,43863,dropper,triprolidine
1.0,28-tablets,43378,package,tri-estarylla
1.0,28-tablets,37631,package,tri-estarylla
1.0,28-tablets,42298,package,tri-estarylla
1.0,28-tablets,1467,package,tri-estarylla
1.0,28-tablets,1465,package,tri-estarylla
1.0,28-tablets,1466,package,tri-estarylla
1.0,28-tablets,37632,package,tri-estarylla
1.0,28-tablets,33742,package,tri-estarylla
90.0,5mg,724,tablet,quinapril
90.0,10mg,725,tablet,quinapril
90.0,20mg,726,tablet,quinapril
90.0,40mg,727,tablet,quinapril
84.0,500mg,39549,tablet,capecitabine
52.0,150mg,39548,tablet,capecitabine
30.0,300mg,30165,tablet,quinidex
1.0,3.5g,35222,tube-of-ointment,neomycin-polymyxin-b-dexamethasone
1.0,5ml,35558,eye-dropper,neomycin-polymyxin-b-dexamethasone
60.0,125mg,3839,tablet,acetazolamide
60.0,250mg,3840,tablet,acetazolamide
1.0,120ml-of-0.05%25,43195,bottle-of-lotion,nolix
1.0,60g-of-0.05%25,42074,tube-of-cream,nolix
1.0,28-tablets-of-0.1mg-0.02mg,7520,package,levlite
1.0,28-tablets-of-0.1mg-0.02mg,6923,package,levlite
56.0,600mg,36175,tablet,ribasphere
84.0,200mg,36173,tablet,ribasphere
1.0,56-tablets-of-600mg-and-600mg,41809,dose-pack,ribasphere
1.0,56-tablets-of-600mg-and-400mg,41808,dose-pack,ribasphere
1,56-tablets-of-400mg-and-400mg,41807,dose-pack,ribasphere
1,56-tablets-of-200mg-and-400mg,41806,dose-pack,ribasphere
84.0,200mg,6814,capsule,ribasphere
84.0,200mg,29086,tablet,ribasphere
84.0,200mg,6813,capsule,ribasphere
30.0,30mg,30800,tablet,afeditab-cr
30.0,60mg,38858,tablet,afeditab-cr
30.0,30mg,38836,tablet,afeditab-cr
30.0,60mg,30801,tablet,afeditab-cr
30.0,1000mg,43616,suppository,canasa
1.0,3.5g-of-500-units-g,35162,tube-of-ointment,baciguent
30.0,25mg-ml,40885,oral-solution,prednisolone-sodium-phosphate
25.0,20mg-5ml,42641,oral-solution,prednisolone-sodium-phosphate
50.0,15mg-5ml,34031,oral-solution,prednisolone-sodium-phosphate
50.0,10mg-5ml,42640,oral-solution,prednisolone-sodium-phosphate
1.0,10ml-of-1%25,35596,eye-dropper,prednisolone-sodium-phosphate
50.0,5mg-5ml,34032,oral-solution,prednisolone-sodium-phosphate
10.0,10mg,40786,orally-disintegrating-tab,prednisolone-sodium-phosphate
5.0,15mg,40787,orally-disintegrating-tab,prednisolone-sodium-phosphate
5.0,30mg,40788,orally-disintegrating-tab,prednisolone-sodium-phosphate
90.0,1mg,1233,tablet,folic-acid
30.0,10mg,33907,tablet,metadate-er
30.0,20mg,7866,tablet,metadate-er
30.0,20mg,8065,tablet,metadate-er
30.0,80mg,41405,tablet,lescol-xl
30.0,5mg,40856,chewable-tablet,methylphenidate
300.0,10mg-5ml,33793,oral-solution,methylphenidate
300.0,5mg-5ml,8067,oral-solution,methylphenidate
60.0,10mg,8056,tablet,methylphenidate
60.0,20mg,7276,tablet,methylphenidate
60.0,5mg,8052,tablet,methylphenidate
30.0,10mg,40857,chewable-tablet,methylphenidate
60.0,2.5mg,40855,chewable-tablet,methylphenidate
1.0,28-tablets,27162,package,ortho-tri-cyclen-lo
1.0,28-tablets,40413,package,ortho-tri-cyclen-lo
1.0,28-tablets,41948,package,ortho-tri-cyclen-lo
1.0,28-tablets,41934,package,ortho-tri-cyclen-lo
1.0,28-tablets,42606,package,ortho-tri-cyclen-lo
90.0,15mg-25mg,30066,tablet,uniretic
30.0,7.5mg-12.5mg,30067,tablet,uniretic
30.0,15mg-12.5mg,30065,tablet,uniretic
1.0,5ml-of-40mg-ml,33711,vial,delestrogen
1.0,5ml-of-20mg-ml,31569,vial,delestrogen
30.0,300mg,33613,tablet,ultram-er
30.0,200mg,30219,tablet,ultram-er
30.0,100mg,30218,tablet,ultram-er
30.0,300mg,41818,capsule,ultram-er
30.0,200mg,41817,capsule,ultram-er
30,150mg,41819,capsule,ultram-er
30.0,100mg,41816,capsule,ultram-er
60.0,100mg,8448,tablet,oramorph-sr
60.0,15mg,30070,tablet,oramorph-sr
60.0,200mg,7496,tablet,oramorph-sr
60.0,30mg,32117,tablet,oramorph-sr
60.0,60mg,8154,tablet,oramorph-sr
20.0,12-hour,7279,tablet,allegra-d
4.0,10g,33880,vial,ancef
1.0,500mg,33881,vial,ancef
12.0,25mg,1211,suppository,anucort-hc
60.0,200mg,38711,tablet,tagamet-hb
1.0,45g,43327,tube-of-topical-emulsion,prutect
84.0,200mg,6814,capsule,rebetol
1,56-tablets-of-200mg-and-400mg,41806,dose-pack,rebetol
1,56-tablets-of-400mg-and-400mg,41807,dose-pack,rebetol
1.0,56-tablets-of-600mg-and-400mg,41808,dose-pack,rebetol
1.0,56-tablets-of-600mg-and-600mg,41809,dose-pack,rebetol
84.0,200mg,6813,capsule,rebetol
90.0,20mg,8401,capsule,adalat
90.0,10mg,8408,capsule,adalat
1.0,4-liter,35738,bottle-of-powder,colyte
1.0,50g-of-1%25,35004,jar-of-cream,thermazene
1,85g-of-1%25,35946,tube-of-cream,thermazene
1,400g-of-1%25,35947,jar-of-cream,thermazene
60.0,300mg,5607,capsule,ursodiol
30.0,250mg,5605,tablet,ursodiol
60.0,500mg,6843,tablet,ursodiol
1.0,30g,34894,tube-of-cream,nystatin-triamcinolone
1.0,60g,34895,tube-of-cream,nystatin-triamcinolone
1.0,15g,34897,tube-of-ointment,nystatin-triamcinolone
1.0,30g,34898,tube-of-ointment,nystatin-triamcinolone
1.0,60g,34899,tube-of-ointment,nystatin-triamcinolone
1.0,15g,34893,tube-of-cream,nystatin-triamcinolone
30.0,45mg,40361,capsule,avinza
30.0,60mg,40358,capsule,avinza
30.0,75mg,40362,capsule,avinza
30.0,90mg,40359,capsule,avinza
30.0,120mg,40360,capsule,avinza
30.0,30mg,40357,capsule,avinza
30.0,15mg,7250,capsule,amphetamine-salt-combo-xr
30.0,10mg,7131,capsule,amphetamine-salt-combo-xr
30.0,5mg,7612,capsule,amphetamine-salt-combo-xr
30.0,30mg,7613,capsule,amphetamine-salt-combo-xr
30.0,25mg,7127,capsule,amphetamine-salt-combo-xr
30.0,20mg,7126,capsule,amphetamine-salt-combo-xr
30.0,120mg,29986,tablet,isosorbide-mononitrate-er
30.0,30mg,1003,tablet,isosorbide-mononitrate-er
30.0,60mg,1004,tablet,isosorbide-mononitrate-er
1.0,200ml-of-200mg-5ml,42804,bottle-of-oral-suspension,e.e.s.
1.0,21-tablets,7732,package,loestrin-1.5-30
1.0,28-tablets,41565,package,loestrin-1.5-30
1.0,21-tablets,8034,package,loestrin-1.5-30
1.0,21-tablets,44246,package,loestrin-1.5-30
3.0,21-tablets,38991,package,loestrin-1.5-30
1.0,21-tablets,42848,package,loestrin-1.5-30
1.0,28-tablets,6856,package,gildess-fe-1.5-30
1.0,28-tablets,38706,package,gildess-fe-1.5-30
1.0,28-tablets,6963,package,gildess-fe-1.5-30
1.0,28-tablets,8555,package,gildess-fe-1.5-30
1.0,28-tablets,41936,package,gildess-fe-1.5-30
1.0,28-tablets,43332,package,gildess-fe-1.5-30
1.0,28-tablets,7189,package,necon-0.5-35
10.0,1ml-of-1mg-ml,31422,ampule,d.h.e.-45
1.0,10-ampules-of-1mg-ml,37040,carton,d.h.e.-45
1.0,100ml-of-200mg-5ml,42803,bottle-of-oral-suspension,e.e.s.
120.0,1g,39604,capsule,omega-3-acid-ethyl-esters
30.0,500mg,4564,tablet,etodolac-er
30.0,600mg,4565,tablet,etodolac-er
30.0,400mg,4562,tablet,etodolac-er
1.0,30g-of-100000-units-g,34888,tube-of-cream,nystatin
1.0,15g-of-100000-units-g,34891,tube-of-ointment,nystatin
1.0,30g-of-100000-units-g,34892,tube-of-ointment,nystatin
1.0,15g-of-100000-units-g,35707,bottle-of-topical-powder,nystatin
1.0,30g-of-100000-units-g,35706,bottle-of-topical-powder,nystatin
1.0,60g-of-100000-units-g,35705,bottle-of-topical-powder,nystatin
1.0,60ml-of-100000-units-ml,36846,dropper,nystatin
200.0,100000-units-ml,7974,oral-suspension,nystatin
120.0,500000-units,7972,tablet,nystatin
1.0,15g-of-100000-units-g,34890,tube-of-cream,nystatin
60.0,0.375mg,29983,tablet,symax-sr
1.0,2%25,41057,tube-of-cream,miconazole
3.0,200mg,36158,suppository,miconazole
21.0,21-tablets,39439,package,gildess-1-20
1.0,21-tablets,7731,package,gildess-1-20
1.0,21-tablets,6967,package,gildess-1-20
5.0,50mg,40366,vial,dacogen
473.0,500mg-334mg-5ml,13422,oral-solution,virtrate-2
30.0,25mg,42687,tablet,desvenlafaxine-succinate-er
30.0,50mg,41310,tablet,desvenlafaxine-succinate-er
30.0,100mg,41311,tablet,desvenlafaxine-succinate-er
30.0,5mg-40mg,30854,capsule,lotrel
90.0,5mg-20mg,29785,capsule,lotrel
30.0,5mg-10mg,27193,capsule,lotrel
90.0,2.5mg-10mg,29784,capsule,lotrel
30.0,10mg-40mg,30856,capsule,lotrel
30.0,10mg-20mg,29783,capsule,lotrel
30.0,30mg,38836,tablet,nifediac-cc
30.0,60mg,38858,tablet,nifediac-cc
30.0,90mg,38859,tablet,nifediac-cc
30.0,30mg,30800,tablet,nifediac-cc
30.0,60mg,30801,tablet,nifediac-cc
42.0,250mg,30115,capsule,humatin
1.0,1.5mg,42366,tablet,react-levonorgestrel
1.0,1.5mg,40866,tablet,react-levonorgestrel
1,1.5mg,42368,tablet,react-levonorgestrel
1.0,1.5mg,40867,tablet,react-levonorgestrel
1.0,1.5mg,37822,tablet,react-levonorgestrel
